ticker,RMSE,R2,MAPE
BPK,0.020842327,0.930646276,0.097115831
BPL,0.828649344,0.990998889,1.413484394
BPMC,3.867062518,0.875329753,3.671679705
BPOP,0.797291485,0.969080978,1.537549238
BPOPM,0.221221625,0.957137853,0.731080829
BPOPN,0.283353404,0.984883473,0.90776397
BPT,0.713502991,0.974112849,2.457350722
BPTH,0.283058272,0.984592401,4.50768456
BPY,0.307787261,0.948794945,1.141398756
BQH,0.091411457,0.967575026,0.49770121
BR,1.339191864,0.995328681,0.91621279
BRC,0.595351288,0.911183262,1.22981155
BREW,0.49793645,0.938293175,2.035758199
BRFS,0.353214955,0.987684566,2.521502077
BRID,0.557475552,0.92978194,2.572639331
BRKL,0.263671537,0.968250723,1.278969784
BRKR,0.523365857,0.983095194,1.346237572
BRKS,0.848129036,0.967121539,2.259606659
BRO,0.261951325,0.991386146,0.833021747
BRS,0.698814031,0.964082474,3.445023309
BRSS,0.743388838,0.865646578,1.611432192
BRT,0.228106808,0.989166864,1.429106788
BRX,0.296335121,0.954065215,1.457639964
BSAC,0.435483244,0.990768068,1.11487546
BSBR,0.281086602,0.949855515,2.405113899
BSD,0.07765777,0.977334792,0.430239059
BSE,0.05256546,0.969059992,0.318516899
BSET,0.788811685,0.96994534,1.840385692
BSL,0.127364803,0.955321618,0.578420589
BSM,0.243224552,0.957080668,1.136636736
BSMX,0.164656013,0.978515768,1.688311933
BSPM,0.181972036,0.934542575,4.825712947
BSQR,0.165584446,0.973294186,2.634822299
BSRR,0.507355011,0.909628368,1.482017598
BST,0.542332567,0.986293223,1.322301997
BSTC,1.045356201,0.947520867,1.647549753
BSX,0.47599154,0.975694929,1.134389895
BT,0.391993695,0.961780102,1.343731815
BTA,0.064768491,0.974239208,0.452354045
BTE,0.143964632,0.957830311,3.410388835
BTI,0.982519232,0.970816245,1.213891582
BTO,0.563878722,0.950285433,1.167573945
BTT,0.099725487,0.951149268,0.347461245
BTZ,0.056672992,0.976529728,0.352326349
BUD,1.476977317,0.952496779,1.039886662
BUI,0.155317151,0.921682162,0.610738021
BURG,0.251903577,0.861548306,4.744951127
BURL,2.382660768,0.98902396,1.467676562
BUSE,0.452281677,0.899299693,1.165694187
BVN,0.339276975,0.948429324,1.980860728
BVSN,0.181196578,0.97425392,3.819856837
BVXV,0.203899238,0.670913358,2.388630541
BW,0.320431919,0.967913735,5.176225262
BWA,0.903878338,0.97034782,1.54307459
BWEN,0.206794074,0.984018038,2.968703895
BWFG,0.563335827,0.885038609,1.301737917
BWG,0.0937997,0.956702175,0.586476523
BWINA,0.468723291,0.562779694,1.559530473
BWINB,0.343817198,0.834955042,1.104885368
BWP,0.266462694,0.990131008,1.437487623
BWXT,0.844851157,0.989360697,1.04818742
BX,0.428081575,0.976912067,1.075636195
BXC,1.303514292,0.98897976,3.029983777
BXE,0.096732748,0.9934947,3.011126652
BXG,1.529466103,0.811464838,3.268979571
BXMT,0.231335606,0.982256517,0.612423495
BXMX,0.126213587,0.973922604,0.672401839
BXP,1.724203106,0.854776298,1.094425409
BXS,0.567188553,0.915157754,1.403219665
BYD,0.635049029,0.989840712,1.610018033
BYFC,0.083121128,0.879801663,2.729747354
BYM,0.076324103,0.971921942,0.437157318
BZH,0.481642331,0.968572353,2.32409657
BZUN,2.482508927,0.932730795,3.720856761
C,1.018593986,0.974469838,1.196829041
CA,0.672628139,0.961275554,1.107680587
CAAS,0.149417515,0.926840928,2.019396172
CABO,13.55062124,0.879722179,1.501449424
CAC,0.69788255,0.896517455,1.286114897
CACC,7.175846483,0.98822689,1.70720168
CACI,2.507624961,0.982335084,1.311880047
CADC,0.465841405,0.885653593,5.516455686
CAE,0.23349589,0.988333941,1.007977947
CAF,0.370090161,0.98540689,1.18641663
CAG,0.505694533,0.933835064,1.037596744
CAH,1.484016634,0.96959723,1.544715156
CAI,0.974699063,0.978690397,3.131033195
CAJ,0.361095909,0.988241597,0.77013761
CAKE,1.080675043,0.973083486,1.534962797
CAL,0.818605758,0.941460926,2.100755416
CALA,0.487969144,0.923364095,4.012541382
CALI,0.279598964,0.868840334,7.081587458
CALL,0.235284158,0.875606201,1.534356803
CALM,0.962046261,0.947882818,1.651038291
CALX,0.201171376,0.931102873,2.220526098
CAMP,0.517658207,0.97015505,1.655034588
CAMT,0.202046795,0.987305448,2.382487933
CAPL,0.472645954,0.969872386,1.557056584
CAPR,0.18522527,0.938896284,5.748868751
CAR,1.489914201,0.954158277,2.881652702
CARA,0.703291751,0.928672056,3.263156942
CARB,0.819900935,0.984257379,2.202689648
CARO,0.66246416,0.919851707,1.225874438
CARV,0.68132131,0.652682191,6.123291433
CARZ,0.427407994,0.974961346,0.83306255
CASH,2.803827001,0.949220783,2.001733996
CASI,0.260847207,0.987881548,4.569032649
CASM,0.062057557,0.977568809,3.398080186
CASS,1.029272511,0.947697838,1.331881249
CASY,1.951775401,0.907769894,1.248541091
CAT,2.591658856,0.989218262,1.414377055
CATB,0.06984856,0.97557443,3.617278342
CATC,1.548701036,0.973381294,1.368303945
CATH,0.314525909,0.901555503,0.721711809
CATM,1.126642802,0.989228262,2.554584387
CATO,0.668748135,0.981775638,2.532931926
CATS,0.408456164,0.935794627,3.912264472
CATY,0.65996768,0.946985229,1.305798952
CAVM,1.792970808,0.969035513,1.772728104
CB,1.630261429,0.945741955,0.864766751
CBA,0.152535589,0.915272308,1.582705526
CBAK,0.085291592,0.892612197,4.256404848
CBAN,0.347575333,0.944261957,1.432698623
CBAY,0.528959782,0.931697179,3.452813359
CBB,0.600592837,0.958579291,2.450530642
CBD,0.628737309,0.921630596,2.196629465
CBFV,0.574598247,0.950219265,1.455358702
CBH,0.390035149,-1.307272155,0.958709134
CBIO,1.54262197,0.969277405,5.787904276
CBK,0.063155527,0.953281126,2.794172666
CBL,0.236562534,0.979222203,2.713257557
CBLI,0.232017396,0.901462145,3.868752226
CBM,1.319305913,0.900636236,1.773868333
CBMG,0.817582154,0.968590516,3.803221563
CBOE,1.668450712,0.989021834,1.057081999
CBPO,2.945264519,0.946270107,2.141971388
CBPX,0.565861446,0.962517573,1.39737973
CBRL,2.419454459,0.856580633,1.157482676
CBS,1.094406946,0.954299541,1.450257969
CBSH,0.810141084,0.969626508,1.077214118
CBSHP,0.146023469,0.659901661,0.417747857
CBT,1.025434547,0.956850634,1.315932991
CBU,0.955364622,0.933454385,1.336759851
CBZ,0.255175041,0.992672642,1.102853287
CC,1.219486398,0.805873009,2.020097623
CCBG,0.494513448,0.946864287,1.749455098
CCCL,0.092031626,0.910609872,3.764189115
CCCR,0.165354669,0.962119948,4.762423893
CCD,0.228625239,0.966277976,0.764177393
CCE,0.501075466,0.974891984,1.004945818
CCI,1.382299798,0.977626813,1.014828199
CCIH,0.167608575,0.865608664,5.282423257
CCJ,0.344139737,0.852103236,2.364265106
CCK,0.745290135,0.981205573,1.114512723
CCL,0.868944893,0.971164911,1.050527656
CCLP,0.223725331,0.963324096,2.91376258
CCM,0.106661493,0.967052617,1.921758264
CCMP,1.78665042,0.990650747,1.333338426
CCNE,0.544457446,0.965639417,1.65181024
CCO,0.175112384,0.893372579,2.73579004
CCOI,1.007476992,0.958424375,1.582987906
CCR,0.326341248,0.930957314,1.712748078
CCRC,1.71156838,0.856544172,5.648866794
CCRN,0.440789571,0.90017666,2.2205723
CCS,0.853177551,0.719115803,2.07606186
CCU,0.372965672,0.975444097,1.098953729
CCXI,0.445030832,0.966203058,3.168293294
CCZ,2.828387845,0.573346305,3.821142253
CDC,0.37704482,0.873366661,0.596101286
CDE,0.337042133,0.908495556,2.804315493
CDEV,0.624776193,0.499999487,2.846412336
CDK,1.033188336,0.904370687,1.070689065
CDL,0.45214793,0.799997352,0.740894134
CDMO,0.180170387,0.965660801,4.109242826
CDMOP,0.257390737,0.942520947,0.778759075
CDNA,0.508538714,0.981619051,3.375289217
CDNS,0.622202832,0.989325092,1.144027134
CDOR,0.218026992,0.926054064,1.452110378
CDR,0.113040713,0.970972099,1.853931866
CDTI,0.119487749,0.980442119,4.566567137
CDTX,0.306928099,0.945041302,3.886051539
CDW,1.178444886,0.97640068,1.255393777
CDXC,0.20578572,0.965075787,3.720098161
CDXS,0.37136255,0.990434119,2.785295254
CDZI,0.367727896,0.899382837,1.74224472
CE,1.593475375,0.979893872,1.239288201
CEA,1.005324208,0.972777824,2.302214616
CECE,0.32071754,0.987227796,2.532538602
CECO,0.305398685,0.987531521,1.793486654
CEE,0.293649854,0.980103721,0.920216303
CEL,0.250223089,0.973476398,2.141434027
CELG,2.423948296,0.984269351,1.511405502
CELGZ,0.093902808,0.942940316,6.654570631
CELH,0.209514479,0.935214559,3.223432709
CELP,0.245222768,0.882471621,2.794717955
CEM,0.26864091,0.921177114,1.431675122
CEMI,0.194424457,0.981982656,1.674341548
CEN,0.180996146,0.88663693,1.501392471
CENT,0.906479727,0.939539366,1.834961839
CENTA,0.867440582,0.93292047,1.853608281
CENX,0.734820426,0.949238996,3.526925628
CEO,2.786048283,0.984179652,1.476440228
CEQP,0.513680491,0.986886787,1.611962089
CERC,0.28592722,0.703952557,5.100404991
CERN,1.093277659,0.969083923,1.284687389
CERS,0.170228892,0.987448823,2.963983009
CETV,0.090800378,0.980751771,1.651200091
CETX,0.105670321,0.908914761,3.190946208
CEVA,1.113540706,0.962827061,2.020179555
CEZ,0.288827577,0.962012771,0.806459112
CF,0.990364283,0.976750973,2.187829745
CFA,0.460399892,0.842943675,0.716751729
CFBK,0.324711128,0.885915504,1.907721987
CFFI,0.908122748,0.980846758,1.288920738
CFFN,0.158779652,0.944094651,0.900482333
CFG,0.867196997,0.844000031,1.554064534
CFMS,0.104719078,0.910171622,4.374110412
CFO,0.485291286,0.884513507,0.731746849
CFR,1.676729578,0.975537724,1.363161
CFRX,0.094515734,0.960067506,3.71823728
CFX,0.795604909,0.958973292,1.595668612
CG,0.427179139,0.955812395,1.526731645
CGA,0.034015713,0.833517416,1.686863481
CGEN,0.164893547,0.9563316,3.413326393
CGG,0.339006239,0.977816484,4.673146958
CGIX,0.113878489,0.983633556,4.161075635
CGNX,1.198191692,0.985608474,1.678966904
CGO,0.198772921,0.986485346,1.093650909
CHA,0.609274897,0.902964245,1.030912506
CHCI,0.209668191,0.812973707,3.840732988
CHCO,1.136716272,0.960422933,1.26222364
CHCT,0.438349867,0.970462427,1.252716789
CHD,0.721931383,0.948373537,1.104216374
CHDN,3.791249189,0.994726968,1.131472418
CHE,3.277460602,0.996490349,1.005703682
CHEF,0.690363545,0.98283647,2.32232981
CHEK,1.419520544,0.769469288,8.427866824
CHFC,0.929928871,0.952489769,1.397950505
CHFN,0.429100333,0.976407665,1.638689412
CHFS,1.182518598,0.699403804,6.931790073
CHGG,0.648033278,0.986257094,2.092151276
CHH,1.069529194,0.987341562,1.10286766
CHI,0.105422652,0.986029191,0.69787898
CHK,0.172975757,0.978690435,3.015368718
CHKE,0.315437758,0.992040609,5.539992305
CHKP,1.765629201,0.945283621,1.075529392
CHKR,0.063694179,0.931028566,2.720292227
CHL,0.546406966,0.968034444,0.863961301
CHMA,0.083367583,0.742899163,3.517184057
CHMG,0.932152715,0.963784997,1.515976355
CHMI,0.203038549,0.9384764,0.869817748
CHN,0.233458909,0.991887136,0.84051963
CHNR,0.119647116,0.832197283,3.563846679
CHRS,0.810249232,0.939507156,4.565627839
CHRW,1.336940352,0.981877476,1.20730471
CHS,0.342780242,0.974126986,2.62101913
CHSCL,0.162841083,0.902627754,0.458169255
CHSCM,0.192591346,0.897056957,0.572968736
CHSCN,0.286682566,0.841046487,0.830244396
CHSCO,0.169865389,0.881484169,0.462513483
CHSCP,0.214503735,0.93170498,0.54777293
CHSP,0.409722916,0.985160753,1.206473752
CHT,0.269898257,0.984176662,0.623945817
CHTR,7.125793338,0.950211654,1.615558287
CHU,0.273819737,0.937661657,1.449883646
CHUY,0.683151058,0.966122715,1.943045304
CHW,0.089504231,0.991316136,0.737959028
CHY,0.105646515,0.989646158,0.669870384
CI,2.817277615,0.98117455,1.138400699
CIA,0.233900443,0.942125188,2.182133309
CIB,0.816546705,0.96232729,1.488511468
CIBR,0.322453735,0.932093795,0.96161371
CID,0.352624324,0.615335613,0.793117446
CIDM,0.077772197,0.742079948,3.465508312
CIEN,0.606846789,0.903914576,1.773807733
CIF,0.02788319,0.975493511,0.777228094
CIG,0.090556573,0.930786825,2.919669051
CIGI,1.179115334,0.99102046,1.412988547
CII,0.134443598,0.990161359,0.599932211
CIL,0.333037684,0.97332959,0.651930723
CIM,0.199867399,0.971503917,0.893103572
CINF,1.007201878,0.87169295,1.034658373
CINR,0.478077617,0.918245235,1.453713829
CIO,0.150504174,0.965927464,1.003357482
CIR,1.671496149,0.959943014,2.091158811
CIT,0.752562306,0.968879519,1.200059335
CIU,0.169925364,0.981246408,0.126771423
CIVB,0.441046028,0.92374066,1.539726604
CIVI,0.525945994,0.909141523,2.098025635
CIZ,0.304218554,0.816188855,0.648717893
CIZN,0.45312437,0.787317442,1.522998733
CJJD,0.053606964,0.673981249,2.813176144
CKH,1.745611933,0.975931269,1.94205036
CL,0.944059641,0.934136788,0.997111856
CLAR,0.168469386,0.974667769,1.820672294
CLB,2.445464734,0.938559242,1.710340196
CLBS,0.31361219,0.860311274,3.514917261
CLCT,0.723469063,0.975315989,1.960516713
CLD,0.172650407,0.965411192,3.210553845
CLDC,0.375162339,0.491148961,6.689787606
CLDT,0.29126278,0.957705118,1.110570951
CLDX,0.13038031,0.984196857,3.801068498
CLF,0.358033981,0.928444253,3.435426174
CLFD,0.406506051,0.973747621,2.214736054
CLGX,0.684064584,0.979698947,1.064590033
CLH,1.000547219,0.906435081,1.286153196
CLI,0.386554584,0.987724969,1.286594146
CLIR,0.159995334,0.950343081,3.888344376
CLLS,1.272816264,0.48880879,2.664973229
CLNE,0.101896943,0.95964305,2.856512771
CLR,1.313827704,0.985584562,2.088633342
CLRB,0.469504013,0.977585542,4.377620676
CLRO,0.262066924,0.980395136,3.902446587
CLS,0.206074531,0.974292971,1.240400045
CLSD,0.847587687,0.774962451,4.965104196
CLSN,0.457335772,0.88241384,6.329227235
CLUB,0.286851335,0.99089324,2.649442681
CLVS,3.072091987,0.957464435,3.17869232
CLW,1.565631118,0.98337725,2.291247563
CLWT,0.358563965,0.748178445,4.69233384
CLX,1.972121475,0.940384434,1.10511818
CM,0.921335031,0.977541458,0.840269308
CMA,1.38744899,0.987412997,1.297163091
CMC,0.567704455,0.940432243,2.150057427
CMCM,0.704616456,0.88871051,4.188776189
CMCO,0.815859816,0.984134562,1.782238168
CMCSA,0.656608046,0.939925917,1.332645259
CMD,2.17324117,0.980577327,1.609897333
CME,1.79386229,0.9931335,0.916557133
CMG,10.48712226,0.976786993,1.822135587
CMI,2.414685066,0.966618923,1.198180159
CMO,0.114696641,0.94873176,0.985733165
CMP,1.211550755,0.926905568,1.316901645
CMPR,3.096567519,0.98727736,1.553908464
CMRE,0.182812577,0.935685458,2.202712655
CMRX,0.126963906,0.858270708,1.999411137
CMS,0.468895737,0.9673002,0.819776186
CMTL,0.65275077,0.992514676,2.08987252
CMU,0.037780076,0.931561272,0.66903737
CNA,0.677329224,0.974086247,1.04238007
CNAT,0.263739355,0.899359868,3.563504549
CNBKA,0.954038729,0.988671233,0.974017986
CNC,1.929456029,0.992260695,1.56767678
CNCE,1.004351319,0.907223504,3.023077823
CNCR,0.551211153,0.9299376,1.552547922
CNET,0.506340039,0.733352221,5.069526421
CNFR,0.30196643,0.341409287,3.507442058
CNHI,0.26039293,0.944780349,1.533465111
CNI,1.018789915,0.969539265,0.997719715
CNK,0.678697452,0.935164686,1.406664582
CNMD,0.963841872,0.991875189,1.224513662
CNO,0.384866008,0.95912288,1.306338292
CNOB,0.48973093,0.957525535,1.535812748
CNP,0.317662066,0.954680839,0.930307568
CNQ,0.699399139,0.932669311,1.705059071
CNS,0.631816858,0.962726787,1.193700471
CNSL,0.404711233,0.990140443,1.983594649
CNTF,0.160383324,0.807379152,4.522668099
CNTY,0.204403221,0.92267044,1.881633399
CNX,0.411447861,0.932684009,2.194052808
CNXM,0.409456284,0.902017315,1.665615875
CNXN,0.534921677,0.96829987,1.384175047
CO,0.340353767,0.974183494,2.675627801
COBZ,0.311480839,0.979791767,1.294709369
COCP,0.371922262,0.965714822,5.750191799
CODA,0.307285185,0.668975465,3.605098804
CODI,0.205707034,0.934153756,0.953881828
COE,0.404459665,0.829527425,2.682039094
COF,1.507175861,0.95894798,1.246473007
COG,0.523744024,0.925616632,1.617348195
COHR,7.707187012,0.974459458,2.340427511
COHU,0.664408343,0.972106007,2.159445676
COKE,4.625268954,0.977626917,1.571348965
COL,1.205340786,0.995501338,0.694569607
COLB,0.713261201,0.920804592,1.333334145
COLL,1.229642838,0.84099975,3.984272865
COLM,1.208205984,0.991425186,1.312405817
COMM,0.968543885,0.943510896,1.572059106
COMT,0.384229086,0.929633077,0.799172393
CONE,1.0398065,0.946083153,1.447290068
CONN,1.156833469,0.983958111,3.556203336
COO,3.673904655,0.974846351,1.14880157
COOL,1.628763881,0.958355122,5.35590061
COP,0.974886736,0.989059122,1.366519259
COR,1.76898742,0.966124795,1.318565853
CORE,0.938711682,0.977553708,2.140626102
CORI,0.418241196,0.932927891,3.075642717
CORR,0.575006745,0.952669996,1.303745923
CORT,0.692224533,0.972032736,3.191141431
COST,2.575316966,0.985245737,1.042598742
COT,0.277727777,0.981019637,1.477014448
COTV,0.929739404,0.964222305,1.160697233
COTY,0.452859454,0.96441255,1.979831015
COWN,0.443045312,0.841416704,2.192338089
CP,2.394720803,0.980466036,1.085688757
CPA,2.50680061,0.971840504,1.575135696
CPAC,0.263375543,0.870807943,1.770390814
CPAH,0.269974844,0.850016867,4.699142332
CPB,0.929006695,0.981709367,1.449963931
CPE,0.407640172,0.940719662,2.743392124
CPF,0.546816962,0.723546323,1.336750012
CPG,0.27633031,0.97431319,2.620379405
CPHC,0.3454103,0.977777034,1.815578188
CPIX,0.154434997,0.929993097,1.754377339
CPK,1.157129024,0.964307293,1.201649873
CPL,0.30390853,0.97880174,1.304381693
CPLA,1.972408668,0.957595047,1.477667417
CPLP,0.057186279,0.865897362,1.384022798
CPRT,0.67413715,0.996139735,1.067459459
CPRX,0.110747714,0.983081712,2.949097943
CPS,2.292731898,0.961813587,1.530274502
CPSH,0.069600528,0.886866345,3.551606488
CPSI,0.659217106,0.95526146,1.613048132
CPSS,0.144439958,0.923791903,2.463790839
CPST,0.061932478,0.963463615,3.877011555
CPT,1.000547171,0.964599227,0.920359979
CPTA,0.130217884,0.952903129,1.153879425
CR,1.403161925,0.964989664,1.239836894
CRAI,0.85172258,0.989473669,1.521120379
CRAY,0.661693318,0.947211767,2.234299352
CRBP,0.310445907,0.915289951,3.557532245
CRC,1.501911174,0.979039641,4.572906546
CRCM,0.713916517,0.862068948,2.328414061
CRED,0.277444245,0.979704993,0.207336998
CREE,0.918828214,0.988218437,1.922811776
CREG,0.267265177,0.820309189,4.23872412
CRESY,0.455069606,0.953533411,1.853489241
CRH,0.535618588,0.856291758,1.22764885
CRI,1.643766216,0.98283039,1.291730759
CRIS,0.451402175,0.990424225,4.450549139
CRK,0.422439243,0.953065374,3.815474573
CRL,1.73866044,0.980615829,1.149927382
CRM,1.60699597,0.994424485,1.077185664
CRMT,1.447922826,0.979681799,2.016454724
CRNT,0.119955214,0.964569477,3.070507731
CROX,0.393693388,0.991497663,2.23840924
CRR,0.496512511,0.946264942,4.122252145
CRS,1.075744605,0.981298138,1.854371555
CRT,0.221291774,0.935116183,1.155855727
CRTO,1.353661828,0.955302581,2.733175403
CRUS,1.361196058,0.978132272,1.878967757
CRVL,1.006114144,0.976022872,1.573060423
CRVS,0.493180017,0.810474937,3.191826218
CRWS,0.152853566,0.951547993,1.692409145
CRY,0.562670175,0.982266017,1.866694371
CRZO,0.990248475,0.981463437,3.456478875
CS,0.286551393,0.966337954,1.400447851
CSA,0.480235793,0.942177059,0.798738138
CSB,0.382152677,0.983565649,0.722804405
CSBR,0.248765586,0.975628798,3.438174866
CSCO,0.562605497,0.990448751,1.013753217
CSF,0.424458946,0.953534365,0.732037463
CSFL,0.439704636,0.96127493,1.273504571
CSGP,4.804778155,0.995696558,1.154542708
CSGS,0.790233208,0.949686858,1.262636746
CSII,0.73736754,0.965155041,1.893264315
CSIQ,0.46575242,0.94182955,2.389688665
CSJ,0.064330701,0.98476827,0.047252551
CSL,1.610078727,0.954093811,1.090699508
CSLT,0.190699189,0.819099222,3.2597115
CSOD,0.998772023,0.968373521,1.75604011
CSPI,0.394222704,0.948138679,2.205743494
CSQ,0.124886444,0.986890317,0.753673999
CSS,0.44447329,0.989953533,1.500000433
CSTE,0.822799708,0.985489952,2.465889928
CSTM,0.407688513,0.814298344,2.707712219
CSU,0.410858576,0.968892792,2.303324545
CSV,0.39412824,0.90657874,1.071085154
CSWC,0.266478549,0.961253007,1.282696091
CSWI,0.844285069,0.956125623,1.246633441
CSX,1.10661669,0.98263252,1.454844251
CTAA,0.302726472,0.851914065,0.9834796
CTAS,2.111867633,0.994497476,0.981623849
CTB,0.820474318,0.971451265,1.816007977
CTBI,0.801144018,0.938388836,1.345173611
CTG,0.173291403,0.977035768,1.938227232
CTHR,0.045784919,0.946070854,2.972906526
CTIB,0.208141536,0.951852104,3.285788452
CTIC,0.177769544,0.952286518,2.784057298
CTL,0.484165758,0.960446673,1.935047423
CTLT,0.86898831,0.779543128,1.550850341
CTMX,1.060905897,0.879714158,3.016713613
CTR,0.190701278,0.899696303,1.353658562
CTRE,0.262572156,0.978750825,1.349206719
CTRL,0.994400265,0.934060995,2.350218745
CTRN,0.613368622,0.984661673,1.974834708
CTRP,0.919484937,0.965309704,1.447028232
CTRV,0.2263673,0.96694757,4.933490048
CTS,0.499350928,0.98942962,1.398796521
CTSH,0.974072925,0.987892173,0.99935317
CTSO,0.268679899,0.987113668,2.700399488
CTT,0.204953927,0.623688344,1.148588521
CTU,0.243101772,0.886827878,0.571678332
CTV,0.308361241,0.836900678,0.910679892
CTW,0.095335551,0.973310842,0.270550019
CTWS,1.134620485,0.956596017,1.391526789
CTXS,1.248128035,0.98856539,1.007564248
CTY,0.286913326,0.966791775,0.81121426
CTZ,0.24860885,0.900129844,0.741832853
CUB,1.305589346,0.978641824,1.656843016
